ID,category
Gaia DR3 2270306282306392320,0
Gaia DR3 2270306557184295296,0
Gaia DR3 2270306660263601280,0
Gaia DR3 2270307141299424640,0
Gaia DR3 2270307587976028544,0
Gaia DR3 2270307862853931904,0
Gaia DR3 2270307897213667072,0
Gaia DR3 2270308515688957184,0
Gaia DR3 2270309237243471360,0
Gaia DR3 2270309855718761856,0
Gaia DR3 2270309954501184384,0
Gaia DR3 2270309988861319680,0
Gaia DR3 2270309993157716352,0
Gaia DR3 2270310130596825472,0
Gaia DR3 2270310164956399616,0
Gaia DR3 2270310401177783552,0
Gaia DR3 2270310439834304640,0
Gaia DR3 2270310577273257600,0
Gaia DR3 2270311470626447104,0
Gaia DR3 2270312020382263808,0
Gaia DR3 2270312226540690688,0
Gaia DR3 2270312398340282624,0
Gaia DR3 2270312879375861632,0
Gaia DR3 2270312982454934016,0
Gaia DR3 2270313119894023168,0
Gaia DR3 2270313222973097984,0
Gaia DR3 2270313532210756608,0
Gaia DR3 2270313600930231168,0
Gaia DR3 2270314081966570880,0
Gaia DR3 2270314322484885888,0
Gaia DR3 2270314425564099456,0
Gaia DR3 2270314872240540544,0
Gaia DR3 2270315044039384320,0
Gaia DR3 2270315731234203520,0
Gaia DR3 2270316143551063040,0
Gaia DR3 2270316280990019456,0
Gaia DR3 2270316384069230976,0
Gaia DR3 2270316865105872256,0
Gaia DR3 2270317964617202688,0
Gaia DR3 2270318480013282560,0
Gaia DR3 2270318888033153152,0
Gaia DR3 2270319098488549504,0
Gaia DR3 2270320094920943744,0
Gaia DR3 2270321984706531712,0
Gaia DR3 2270322053426011776,0
Gaia DR3 2270322293944203008,0
Gaia DR3 2270322981138971648,0
Gaia DR3 2270323015498706944,0
Gaia DR3 2270323427815557376,0
Gaia DR3 2270324488670188288,0
Gaia DR3 2270324596046493952,0
Gaia DR3 2270325141505216384,0
Gaia DR3 2270325214521782400,0
Gaia DR3 2270325832997067520,0
Gaia DR3 2270326863789225984,0
Gaia DR3 2270327447905719680,0
Gaia DR3 2270327482264648192,0
Gaia DR3 2270327997660714240,0
Gaia DR3 2270328100739930752,0
Gaia DR3 2270329234611164160,0
Gaia DR3 2270329337690380416,0
Gaia DR3 2270330471561743104,0
Gaia DR3 2270330643360543872,0
Gaia DR3 2270330712079910144,0
Gaia DR3 2270330780799495424,0
Gaia DR3 2270330952598187520,0
Gaia DR3 2270331364915056640,0
Gaia DR3 2270331399274798976,0
Gaia DR3 2270331777231928448,0
Gaia DR3 2270331880311134208,0
Gaia DR3 2270331983390355328,0
Gaia DR3 2270332086469559168,0
Gaia DR3 2270332326987725952,0
Gaia DR3 2270332876743544576,0
Gaia DR3 2270333323420186368,0
Gaia DR3 2270334388572057984,0
Gaia DR3 2270335144486301184,0
Gaia DR3 2270335178846036992,0
Gaia DR3 2270336312717420544,0
Gaia DR3 2270337652747577472,0
Gaia DR3 2270337755826409344,0
Gaia DR3 2270338408661434240,0
Gaia DR3 2270338954120030720,0
Gaia DR3 2270339130215927296,0
Gaia DR3 2270339439453576576,0
Gaia DR3 2270339473813313664,0
Gaia DR3 2270339508173048320,0
Gaia DR3 2270340642044432640,0
Gaia DR3 2270341187502083072,0
Gaia DR3 2270341501038116992,0
Gaia DR3 2270341535397620352,0
Gaia DR3 2270341638476837760,0
Gaia DR3 2270341741556047360,0
Gaia DR3 2270341810275522176,0
Gaia DR3 2270341878995003776,0
Gaia DR3 2270341909056586368,0
Gaia DR3 2270341982074326144,0
Gaia DR3 2270342183935764480,0
Gaia DR3 2270343562622265600,0
Gaia DR3 2270343700061227136,0
Gaia DR3 2270344078018351104,0
Gaia DR3 2270344382958344832,0
Gaia DR3 2270344455975488128,0
Gaia DR3 2270344524694959488,0
Gaia DR3 2270344559054700160,0
Gaia DR3 2270344692195987072,0
Gaia DR3 2270344696493654016,0
Gaia DR3 2270344799572877184,0
Gaia DR3 2270344971371571072,0
Gaia DR3 2270345310671279872,0
Gaia DR3 2270345383688413824,0
Gaia DR3 2270345486767628800,0
Gaia DR3 2270345761645526784,0
Gaia DR3 2270346551919500416,0
Gaia DR3 2270346998596096256,0
Gaia DR3 2270347445272691840,0
Gaia DR3 2270347617071372928,0
Gaia DR3 2270348647863540736,0
Gaia DR3 2270349541216958976,0
Gaia DR3 2270350400210414464,0
Gaia DR3 2270350468929887744,0
Gaia DR3 2270350468929888640,0
Gaia DR3 2270350503289621376,0
Gaia DR3 2270350709448047872,0
Gaia DR3 2270350984325995136,0
Gaia DR3 2270351053045469440,0
Gaia DR3 2270351495423753344,0
Gaia DR3 2270351637161022592,0
Gaia DR3 2270351671520759552,0
Gaia DR3 2270351877679184256,0
Gaia DR3 2270352049477878784,0
Gaia DR3 2270352805392116608,0
Gaia DR3 2270352977190825088,0
Gaia DR3 2270353389507681920,0
Gaia DR3 2270354420299820800,0
Gaia DR3 2270354763897214464,0
Gaia DR3 2270354866976428160,0
Gaia DR3 2270355348012750464,0
Gaia DR3 2270356413164629632,0
Gaia DR3 2270356447524371456,0
Gaia DR3 2270356550603699712,0
Gaia DR3 2270356653682787456,0
Gaia DR3 2270357684474960256,0
Gaia DR3 2270358268590510080,0
Gaia DR3 2270358268590510336,0
Gaia DR3 2270358921425528960,0
Gaia DR3 2270358921425530368,0
Gaia DR3 2270359746059003648,0
Gaia DR3 2270359780418966912,0
Gaia DR3 2270359844840018176,0
Gaia DR3 2270360055296636544,0
Gaia DR3 2270361154808250624,0
Gaia DR3 2270361360966695296,0
Gaia DR3 2270361532765380224,0
Gaia DR3 2270361635844971520,0
Gaia DR3 2270361738924037632,0
Gaia DR3 2270361876363010048,0
Gaia DR3 2270361910722751616,0
Gaia DR3 2270361945082490752,0
Gaia DR3 2270362323039613696,0
Gaia DR3 2270362563557778432,0
Gaia DR3 2270363078953841152,0
Gaia DR3 2270363147673312768,0
Gaia DR3 2270363491270702592,0
Gaia DR3 2270363594349922816,0
Gaia DR3 2270364453343121024,0
Gaia DR3 2270365037458905472,0
Gaia DR3 2270365449775521920,0
Gaia DR3 2270365484135263616,0
Gaia DR3 2270365587214710528,0
Gaia DR3 2270365892153966848,0
Gaia DR3 2270366377488711040,0
Gaia DR3 2270366618006875008,0
Gaia DR3 2270367026025646720,0
Gaia DR3 2270367202122428160,0
Gaia DR3 2270367717518494720,0
Gaia DR3 2270369194987285504,0
Gaia DR3 2270369469865184512,0
Gaia DR3 2270369572944395392,0
Gaia DR3 2270369641663878272,0
Gaia DR3 2270370466297595136,0
Gaia DR3 2270370706815785344,0
Gaia DR3 2270370741175523456,0
Gaia DR3 2270370775535259264,0
Gaia DR3 2270370912974202752,0
Gaia DR3 2270370981693682176,0
Gaia DR3 2270371016053424000,0
Gaia DR3 2270372253003999744,0
Gaia DR3 2270372356083212928,0
Gaia DR3 2270373107699336448,0
Gaia DR3 2270373833551938688,0
Gaia DR3 2270375242301216128,0
Gaia DR3 2270376032575200512,0
Gaia DR3 2270376238733624192,0
Gaia DR3 2270376788489441152,0
Gaia DR3 2270377063367339520,0
Gaia DR3 2270378570898063872,0
Gaia DR3 2270378815713542272,0
Gaia DR3 2270378850073282560,0
Gaia DR3 2270379124951181440,0
Gaia DR3 2270379502908330752,0
Gaia DR3 2270380499340728192,0
Gaia DR3 2270380602419944064,0
Gaia DR3 2270381220895231360,0
Gaia DR3 2270381323974438912,0
Gaia DR3 2270381598852843392,0
Gaia DR3 2270381667571803136,0
Gaia DR3 2270381736291286784,0
Gaia DR3 2270381972512161792,0
Gaia DR3 2270382217327620992,0
Gaia DR3 2270382286047104640,0
Gaia DR3 2270382664004209536,0
Gaia DR3 2270382870162638336,0
Gaia DR3 2270382938882109824,0
Gaia DR3 2270383145040538112,0
Gaia DR3 2270383419918453888,0
Gaia DR3 2270383729156091904,0
Gaia DR3 2270383797875592064,0
Gaia DR3 2270384274614655872,0
Gaia DR3 2270384347631408384,0
Gaia DR3 2270384347631411200,0
Gaia DR3 2270384485070362112,0
Gaia DR3 2270384553789835648,0
Gaia DR3 2270384759948262400,0
Gaia DR3 2270385687661185280,0
Gaia DR3 2270386477935213568,0
Gaia DR3 2270388058483484672,0
Gaia DR3 2270388466502735744,0
Gaia DR3 2270389707750926080,0
Gaia DR3 2270389772172791296,0
Gaia DR3 2270390016988583808,0
Gaia DR3 2270390223147004800,0
Gaia DR3 2270390326226219648,0
Gaia DR3 2270390566744053120,0
Gaia DR3 2270390738542738176,0
Gaia DR3 2270390910341442304,0
Gaia DR3 2270391357018343168,0
Gaia DR3 2270391666255667584,0
Gaia DR3 2270391666255667968,0
Gaia DR3 2270392216011783552,0
Gaia DR3 2270392387810468608,0
Gaia DR3 2270392628328669184,0
Gaia DR3 2270392697048155264,0
Gaia DR3 2270393040645519360,0
Gaia DR3 2270393070707672704,0
Gaia DR3 2270393212444223616,0
Gaia DR3 2270395377107390592,0
Gaia DR3 2270395617625558016,0
Gaia DR3 2270395720704774016,0
Gaia DR3 2270396133021620608,0
Gaia DR3 2270396682777438080,0
Gaia DR3 2270397576130651008,0
Gaia DR3 2270397747929345408,0
Gaia DR3 2270397851008553216,0
Gaia DR3 2270399431557053184,0
Gaia DR3 2270400084391524352,0
Gaia DR3 2270400187470741632,0
Gaia DR3 2270400531068115072,0
Gaia DR3 2270400634147328000,0
Gaia DR3 2270400767289043200,0
Gaia DR3 2270400805946028928,0
Gaia DR3 2270400840305765888,0
Gaia DR3 2270401248325378560,0
Gaia DR3 2270401561860281472,0
Gaia DR3 2270401596220019328,0
Gaia DR3 2270401699299229312,0
Gaia DR3 2270401699299231104,0
Gaia DR3 2270401798081192832,0
Gaia DR3 2270402283414784768,0
Gaia DR3 2270402489573209088,0
Gaia DR3 2270402489573211136,0
Gaia DR3 2270402519635698048,0
Gaia DR3 2270403382926659456,0
Gaia DR3 2270403382926659968,0
Gaia DR3 2270403451646142080,0
Gaia DR3 2270403653507092224,0
Gaia DR3 2270403863962773120,0
Gaia DR3 2270404684299214720,0
Gaia DR3 2270404722956505088,0
Gaia DR3 2270404826035730688,0
Gaia DR3 2270404856097905920,0
Gaia DR3 2270404860395457920,0
Gaia DR3 2270404997834401664,0
Gaia DR3 2270405203992851328,0
Gaia DR3 2270405891187645696,0
Gaia DR3 2270406578382404224,0
Gaia DR3 2270407437375856512,0
Gaia DR3 2270407437376123648,0
Gaia DR3 2270407471735587200,0
Gaia DR3 2270407471735588864,0
Gaia DR3 2270407609174544128,0
Gaia DR3 2270407849692708736,0
Gaia DR3 2270407952771897472,0
Gaia DR3 2270408055851107200,0
Gaia DR3 2270408055851109504,0
Gaia DR3 2270408262009532544,0
Gaia DR3 2270408468167963392,0
Gaia DR3 2270409494662581376,0
Gaia DR3 2270409945636693248,0
Gaia DR3 2270409979996432768,0
Gaia DR3 2270410250576851456,0
Gaia DR3 2270411693685860352,0
Gaia DR3 2270412728775656704,0
Gaia DR3 2270412900574365568,0
Gaia DR3 2270413072373057152,0
Gaia DR3 2270413278531474944,0
Gaia DR3 2270413381610691200,0
Gaia DR3 2270414103165185792,0
Gaia DR3 2270414549841808512,0
Gaia DR3 2270414893439181952,0
Gaia DR3 2270416302188446208,0
Gaia DR3 2270416336548193920,0
Gaia DR3 2270416748865017088,0
Gaia DR3 2270418191973990784,0
Gaia DR3 2270418363772684032,0
Gaia DR3 2270418569931134080,0
Gaia DR3 2270419222766387328,0
Gaia DR3 2270419291485863936,0
Gaia DR3 2270419600723308160,0
Gaia DR3 2270419665145163136,0
Gaia DR3 2270419978680422272,0
Gaia DR3 2270420219198581120,0
Gaia DR3 2270420425356991872,0
Gaia DR3 2270420562795950592,0
Gaia DR3 2270420665875176320,0
Gaia DR3 2270421215631053056,0
Gaia DR3 2270422276485280128,0
Gaia DR3 2270423277215477888,0
Gaia DR3 2270423341637168128,0
Gaia DR3 2270424479806194688,0
Gaia DR3 2270424754684092416,0
Gaia DR3 2270425338799639808,0
Gaia DR3 2270425648037268480,0
Gaia DR3 2270426090416236032,0
Gaia DR3 2270426266512567680,0
Gaia DR3 2270426335232041216,0
Gaia DR3 2270426369591768832,0
Gaia DR3 2270426403951512064,0
Gaia DR3 2270426713189134464,0
Gaia DR3 2270427125505981184,0
Gaia DR3 2270427503463110784,0
Gaia DR3 2270428534255448064,0
Gaia DR3 2270429182792683264,0
Gaia DR3 2270429839925502976,0
Gaia DR3 2270429874285240576,0
Gaia DR3 2270429977364246784,0
Gaia DR3 2270430046083719808,0
Gaia DR3 2270430733278492672,0
Gaia DR3 2270431626631670912,0
Gaia DR3 2270431832790101248,0
Gaia DR3 2270431935869300864,0
Gaia DR3 2270432966661483392,0
Gaia DR3 2270433924436580608,0
Gaia DR3 2270434031813364864,0
Gaia DR3 2270435028245752960,0
Gaia DR3 2270435058307947776,0
Gaia DR3 2270435127027424256,0
Gaia DR3 2270436260898789120,0
Gaia DR3 2270436333915776000,0
Gaia DR3 2270436918031349888,0
Gaia DR3 2270437360410415104,0
Gaia DR3 2270438017542958848,0
Gaia DR3 2270438154982735744,0
Gaia DR3 2270438189341663872,0
Gaia DR3 2270438361140360832,0
Gaia DR3 2270438395500091392,0
Gaia DR3 2270438464219563392,0
Gaia DR3 2270438532939038720,0
Gaia DR3 2270438636018258944,0
Gaia DR3 2270439391932575872,0
Gaia DR3 2270439460652056320,0
Gaia DR3 2270441350437852800,0
Gaia DR3 2270442071992355840,0
Gaia DR3 2270442823608192128,0
Gaia DR3 2270442930985812352,0
Gaia DR3 2270442999705291264,0
Gaia DR3 2270443480741385216,0
Gaia DR3 2270443858698745216,0
Gaia DR3 2270444133576649728,0
Gaia DR3 2270444545893260416,0
Gaia DR3 2270444786411440128,0
Gaia DR3 2270445095649319424,0
Gaia DR3 2270445576685664128,0
Gaia DR3 2270446023362343168,0
Gaia DR3 2270446126441558144,0
Gaia DR3 2270446916715449856,0
Gaia DR3 2270446946776793472,0
Gaia DR3 2270447019794670976,0
Gaia DR3 2270447122873886848,0
Gaia DR3 2270447535190197376,0
Gaia DR3 2270447775708366976,0
Gaia DR3 2270448806500742656,0
Gaia DR3 2270450146530314112,0
Gaia DR3 2270450348391502720,0
Gaia DR3 2270450730646116864,0
Gaia DR3 2270450863787578112,0
Gaia DR3 2270451039883740672,0
Gaia DR3 2270451417840869504,0
Gaia DR3 2270451555279825664,0
Gaia DR3 2270451555279828352,0
Gaia DR3 2270451761438235520,0
Gaia DR3 2270452517352251264,0
Gaia DR3 2270452860949632512,0
Gaia DR3 2270453513784658176,0
Gaia DR3 2270453616863875200,0
Gaia DR3 2270453823022907392,0
Gaia DR3 2270453926101519360,0
Gaia DR3 2270453994821190528,0
Gaia DR3 2270454716375734400,0
Gaia DR3 2270455025613361152,0
Gaia DR3 2270455300491258496,0
Gaia DR3 2270455609728893568,0
Gaia DR3 2270455747167848832,0
Gaia DR3 2270456193844453888,0
Gaia DR3 2270456601863882880,0
Gaia DR3 2270456606161379072,0
Gaia DR3 2270456709240591232,0
Gaia DR3 2270456743600333952,0
Gaia DR3 2270456984118513024,0
Gaia DR3 2270457224636670080,0
Gaia DR3 2270457529576815616,0
Gaia DR3 2270457533874300032,0
Gaia DR3 2270457808752193408,0
Gaia DR3 2270457808752194688,0
Gaia DR3 2270457843111940864,0
Gaia DR3 2270458152349602304,0
Gaia DR3 2270458186709686144,0
Gaia DR3 2270458324148270976,0
Gaia DR3 2270458530306746368,0
Gaia DR3 2270459183141774080,0
Gaia DR3 2270459664178093952,0
Gaia DR3 2270459835976776832,0
Gaia DR3 2270461141646805888,0
Gaia DR3 2270461485244195200,0
Gaia DR3 2270463787346665216,0
Gaia DR3 2270463821706399488,0
Gaia DR3 2270464165303776512,0
Gaia DR3 2270464298445265920,0
Gaia DR3 2270464337102458496,0
Gaia DR3 2270465093016701312,0
Gaia DR3 2270465230455440128,0
Gaia DR3 2270465333534655488,0
Gaia DR3 2270465505333346304,0
Gaia DR3 2270466845363309056,0
Gaia DR3 2270467635637309696,0
Gaia DR3 2270467910515227520,0
Gaia DR3 2270467974937274240,0
Gaia DR3 2270468185393127040,0
Gaia DR3 2270468666429447808,0
Gaia DR3 2270469010026835712,0
Gaia DR3 2270469147465792000,0
Gaia DR3 2270469491063161728,0
Gaia DR3 2270470109538434816,0
Gaia DR3 2270470281337123840,0
Gaia DR3 2270470861155296256,0
Gaia DR3 2270471587007163520,0
Gaia DR3 2270472927036963456,0
Gaia DR3 2270473408073309568,0
Gaia DR3 2270473545512261632,0
Gaia DR3 2270473987891487488,0
Gaia DR3 2270473992188917632,0
Gaia DR3 2270474232707080960,0
Gaia DR3 2270474438865509888,0
Gaia DR3 2270474954261585152,0
Gaia DR3 2270475263499223040,0
Gaia DR3 2270475332218690048,0
Gaia DR3 2270475916334242944,0
Gaia DR3 2270476088132934272,0
Gaia DR3 2270476191212609152,0
Gaia DR3 2270476225571920896,0
Gaia DR3 2270476363008239360,0
Gaia DR3 2270477393803009024,0
Gaia DR3 2270477634321170688,0
Gaia DR3 2270478046638033536,0
Gaia DR3 2270478218436723712,0
Gaia DR3 2270478321515919616,0
Gaia DR3 2270478527674346752,0
Gaia DR3 2270478596393812096,0
Gaia DR3 2270478798254853632,0
Gaia DR3 2270478871271737728,0
Gaia DR3 2270479317948326528,0
Gaia DR3 2270479352308058496,0
Gaia DR3 2270480516241169024,0
Gaia DR3 2270480795417077888,0
Gaia DR3 2270481276453426816,0
Gaia DR3 2270481890630702336,0
Gaia DR3 2270482066727378176,0
Gaia DR3 2270482406026775936,0
Gaia DR3 2270482513403974912,0
Gaia DR3 2270482788282036992,0
Gaia DR3 2270483063159933952,0
Gaia DR3 2270483647275746048,0
Gaia DR3 2270483784714446336,0
Gaia DR3 2270483819074171264,0
Gaia DR3 2270484059592338176,0
Gaia DR3 2270484437549461120,0
Gaia DR3 2270485193463723776,0
Gaia DR3 2270485537061114880,0
Gaia DR3 2270485915018233472,0
Gaia DR3 2270486430414546688,0
Gaia DR3 2270486533493499904,0
Gaia DR3 2270487839163547392,0
Gaia DR3 2270487907883019520,0
Gaia DR3 2270488045321958400,0
Gaia DR3 2270488079681701760,0
Gaia DR3 2270488217120640640,0
Gaia DR3 2270488835595930880,0
Gaia DR3 2270489346693943936,0
Gaia DR3 2270489454071251840,0
Gaia DR3 2270490068248446336,0
Gaia DR3 2270490278704965120,0
Gaia DR3 2270490484860776576,0
Gaia DR3 2270490587942597504,0
Gaia DR3 2270490691021802112,0
Gaia DR3 2270490931539967744,0
Gaia DR3 2270491068978928896,0
Gaia DR3 2270491584375071488,0
Gaia DR3 2270492099771399296,0
Gaia DR3 2270492683886680192,0
Gaia DR3 2270492855685630208,0
Gaia DR3 2270493130563636480,0
Gaia DR3 2270494092636220928,0
Gaia DR3 2270494431935216384,0
Gaia DR3 2270494814190722304,0
Gaia DR3 2270495260867318272,0
Gaia DR3 2270495363946539776,0
Gaia DR3 2270497150652905344,0
Gaia DR3 2270497288091851392,0
Gaia DR3 2270497631689239808,0
Gaia DR3 2270497803487933952,0
Gaia DR3 2270498353243761664,0
Gaia DR3 2270498456322967552,0
Gaia DR3 2270498525042447872,0
Gaia DR3 2270499177877475968,0
Gaia DR3 2270499933791717760,0
Gaia DR3 2270499933791719424,0
Gaia DR3 2270500105590400128,0
Gaia DR3 2270500174309882496,0
Gaia DR3 2270500238730996224,0
Gaia DR3 2270501617419478528,0
Gaia DR3 2270501961015954176,0
Gaia DR3 2270502373332804480,0
Gaia DR3 2270502785649684992,0
Gaia DR3 2270503163607103744,0
Gaia DR3 2270503438485006976,0
Gaia DR3 2270503575923961088,0
Gaia DR3 2270503953880765056,0
Gaia DR3 2270504847233953152,0
Gaia DR3 2270504847233955328,0
Gaia DR3 2270505500068983296,0
Gaia DR3 2270505878026078720,0
Gaia DR3 2270506771379278848,0
Gaia DR3 2270506771379279360,0
Gaia DR3 2270507149336882944,0
Gaia DR3 2270507218056201856,0
Gaia DR3 2270508489366514304,0
Gaia DR3 2270509417079487488,0
Gaia DR3 2270509829396354048,0
Gaia DR3 2270510172993729920,0
Gaia DR3 2270510654030200320,0
Gaia DR3 2270511165128179584,0
Gaia DR3 2270511753541833728,0
Gaia DR3 2270511856620920704,0
Gaia DR3 2270512028419614464,0
Gaia DR3 2270512165858562176,0
Gaia DR3 2270512956132539776,0
Gaia DR3 2270513402809134976,0
Gaia DR3 2270513505888334720,0
Gaia DR3 2270513574607807616,0
Gaia DR3 2270513643327291136,0
Gaia DR3 2270513780766236672,0
Gaia DR3 2270514227442846720,0
Gaia DR3 2270514777198642688,0
Gaia DR3 2270514811558380288,0
Gaia DR3 2270516048508969600,0
Gaia DR3 2270516632624526848,0
Gaia DR3 2270516804423209344,0
Gaia DR3 2270516941859801984,0
Gaia DR3 2270517354179027328,0
Gaia DR3 2270518419330729728,0
Gaia DR3 2270518453690479488,0
Gaia DR3 2270518556769691008,0
Gaia DR3 2270518866007332864,0
Gaia DR3 2270519312683914880,0
Gaia DR3 2270519518842343680,0
Gaia DR3 2270519621921565952,0
Gaia DR3 2270520102957921920,0
Gaia DR3 2270520515274778240,0
Gaia DR3 2270520751494856320,0
Gaia DR3 2270521133750068224,0
Gaia DR3 2270521408627966336,0
Gaia DR3 2270521473049362176,0
Gaia DR3 2270521683505863552,0
Gaia DR3 2270521683505864704,0
Gaia DR3 2270521820944825472,0
Gaia DR3 2270522164542207744,0
Gaia DR3 2270522301981145856,0
Gaia DR3 2270522679938257408,0
Gaia DR3 2270523019237588480,0
Gaia DR3 2270523057895388928,0
Gaia DR3 2270523160974602112,0
Gaia DR3 2270523397194711296,0
Gaia DR3 2270524054327788800,0
Gaia DR3 2270524123047269248,0
Gaia DR3 2270524397925168000,0
Gaia DR3 2270524501004407424,0
Gaia DR3 2270525016400471680,0
Gaia DR3 2270525772314712064,0
Gaia DR3 2270526042894559616,0
Gaia DR3 2270526047192614912,0
Gaia DR3 2270526356430262912,0
Gaia DR3 2270526631308163712,0
Gaia DR3 2270527146704290176,0
Gaia DR3 2270527211125666048,0
Gaia DR3 2270527318502983808,0
Gaia DR3 2270527490301676800,0
Gaia DR3 2270527799539309568,0
Gaia DR3 2270527868258780544,0
Gaia DR3 2270528177496420352,0
Gaia DR3 2270528246215900928,0
Gaia DR3 2270528418014597120,0
Gaia DR3 2270528658532765312,0
Gaia DR3 2270528933410690304,0
Gaia DR3 2270528933411561344,0
Gaia DR3 2270529242648329472,0
Gaia DR3 2270529448806765952,0
Gaia DR3 2270529959905359616,0
Gaia DR3 2270530926275788672,0
Gaia DR3 2270531544750771968,0
Gaia DR3 2270531819628688000,0
Gaia DR3 2270531853988420736,0
Gaia DR3 2270532025787107712,0
Gaia DR3 2270532163226059904,0
Gaia DR3 2270532335024746496,0
Gaia DR3 2270532541183443584,0
Gaia DR3 2270532816061081600,0
Gaia DR3 2270532919140302080,0
Gaia DR3 2270533262737954688,0
Gaia DR3 2270533365816912256,0
Gaia DR3 2270534426671346432,0
Gaia DR3 2270534426671346560,0
Gaia DR3 2270534529750561024,0
Gaia DR3 2270534534048288512,0
Gaia DR3 2270534671487232384,0
Gaia DR3 2270534740206704256,0
Gaia DR3 2270534774566442112,0
Gaia DR3 2270534946365149952,0
Gaia DR3 2270535152523578880,0
Gaia DR3 2270535255602790400,0
Gaia DR3 2270535324322432768,0
Gaia DR3 2270535564840125952,0
Gaia DR3 2270535839718025984,0
Gaia DR3 2270536252034897152,0
Gaia DR3 2270536286394635648,0
Gaia DR3 2270536389473842944,0
Gaia DR3 2270536492553062528,0
Gaia DR3 2270536660053717504,0
Gaia DR3 2270537523345199872,0
Gaia DR3 2270537557704940800,0
Gaia DR3 2270537866942604288,0
Gaia DR3 2270538176180240384,0
Gaia DR3 2270538829015266688,0
Gaia DR3 2270539894167140352,0
Gaia DR3 2270540615721650688,0
Gaia DR3 2270541165477451776,0
Gaia DR3 2270541543435058304,0
Gaia DR3 2270542402428040832,0
Gaia DR3 2270542986543591040,0
Gaia DR3 2270543192702018176,0
Gaia DR3 2270543536299394304,0
Gaia DR3 2270543708098089088,0
Gaia DR3 2270543845537047424,0
Gaia DR3 2270544292213682304,0
Gaia DR3 2270544326573422976,0
Gaia DR3 2270544360933155456,0
Gaia DR3 2270545254286629760,0
Gaia DR3 2270545357365840768,0
Gaia DR3 2270545632243466112,0
Gaia DR3 2270545907121365632,0
Gaia DR3 2270546388157980928,0
Gaia DR3 2270546972273545472,0
Gaia DR3 2270547174139892736,0
Gaia DR3 2270547178431995648,0
Gaia DR3 2270548071785160704,0
Gaia DR3 2270549648035437696,0
Gaia DR3 2270549755412314752,0
Gaia DR3 2270550163430886016,0
Gaia DR3 2270550270808366592,0
Gaia DR3 2270550786204453120,0
Gaia DR3 2270550820564185856,0
Gaia DR3 2270551610838210304,0
Gaia DR3 2270552018857382272,0
Gaia DR3 2270552053217119744,0
Gaia DR3 2270552229313473280,0
Gaia DR3 2270552504191369472,0
Gaia DR3 2270552572910866432,0
Gaia DR3 2270553088307071488,0
Gaia DR3 2270553122666810752,0
Gaia DR3 2270553191386286080,0
Gaia DR3 2270553427606664832,0
Gaia DR3 2270553741142099328,0
Gaia DR3 2270553741142101504,0
Gaia DR3 2270554393977103104,0
Gaia DR3 2270554703214741248,0
Gaia DR3 2270554943732920448,0
Gaia DR3 2270555424769287936,0
Gaia DR3 2270555630927702656,0
Gaia DR3 2270556455561416448,0
Gaia DR3 2270556627360105472,0
Gaia DR3 2270556661719836544,0
Gaia DR3 2270556970957501312,0
Gaia DR3 2270557692511968640,0
Gaia DR3 2270558203610291840,0
Gaia DR3 2270558517145686016,0
Gaia DR3 2270559474920608768,0
Gaia DR3 2270559582297560960,0
Gaia DR3 2270559616657294720,0
Gaia DR3 2270559857175497472,0
Gaia DR3 2270559994615133056,0
Gaia DR3 2270560235132621568,0
Gaia DR3 2270560849310141696,0
Gaia DR3 2270560922327367552,0
Gaia DR3 2270561089828309760,0
Gaia DR3 2270561300284479488,0
Gaia DR3 2270561746961082880,0
Gaia DR3 2270562262357217536,0
Gaia DR3 2270564976776555392,0
Gaia DR3 2270565423453214464,0
Gaia DR3 2270566007568692864,0
Gaia DR3 2270566041928430976,0
Gaia DR3 2270566110647901696,0
Gaia DR3 2270566213727117952,0
Gaia DR3 2270566866562137216,0
Gaia DR3 2270566935281606912,0
Gaia DR3 2270567553756881664,0
Gaia DR3 2270567725555681664,0
Gaia DR3 2270568034793216384,0
Gaia DR3 2270568756347736960,0
Gaia DR3 2270569031225662208,0
Gaia DR3 2270569890219084544,0
Gaia DR3 2270569924578818432,0
Gaia DR3 2270570336895691136,0
Gaia DR3 2270570474334636416,0
Gaia DR3 2270570951073224704,0
Gaia DR3 2270571539486492160,0
Gaia DR3 2270571986163075328,0
Gaia DR3 2270572570278635264,0
Gaia DR3 2270572776437060224,0
Gaia DR3 2270572948235776896,0
Gaia DR3 2270573841588974848,0
Gaia DR3 2270574082107122688,0
Gaia DR3 2270574460064235008,0
Gaia DR3 2270574838021363712,0
Gaia DR3 2270574838021368448,0
Gaia DR3 2270575525216108416,0
Gaia DR3 2270575765734497280,0
Gaia DR3 2270575868813501184,0
Gaia DR3 2270576452929021952,0
Gaia DR3 2270577891740410624,0
Gaia DR3 2270578033477022464,0
Gaia DR3 2270578136556231680,0
Gaia DR3 2270578342714659584,0
Gaia DR3 2270578377074391040,0
Gaia DR3 2270578755031493760,0
Gaia DR3 2270578823751165056,0
Gaia DR3 2270579167348372864,0
Gaia DR3 2270579236067844736,0
Gaia DR3 2270580335579530752,0
Gaia DR3 2270580369939264128,0
Gaia DR3 2270581332011928448,0
Gaia DR3 2270581572530095232,0
Gaia DR3 2270581606889826432,0
Gaia DR3 2270581675609335552,0
Gaia DR3 2270582191005399808,0
Gaia DR3 2270582362804227456,0
Gaia DR3 2270583359236638208,0
Gaia DR3 2270583939054358528,0
